epoch,bur_vol_loss,loss,spin_loss,val_bur_vol_loss,val_loss,val_spin_loss
0,2.1292595863342285,0.21959781646728516,0.11313491314649582,1.1635453701019287,0.12434246391057968,0.06616519391536713
1,0.8317171931266785,0.10036952793598175,0.058783601969480515,1.06563401222229,0.10851327329874039,0.05523156002163887
2,0.7690933346748352,0.08949611335992813,0.05104144662618637,1.0132100582122803,0.09841391444206238,0.04775340110063553
3,0.7419934272766113,0.08335508406162262,0.046255409717559814,0.9807597994804382,0.09638521075248718,0.047347232699394226
4,0.727498471736908,0.07963064312934875,0.04325581714510918,0.9500160217285156,0.09104721993207932,0.04354642704129219
5,0.708290159702301,0.07587631791830063,0.04046183079481125,0.9318636059761047,0.0871996134519577,0.040606435388326645
6,0.6903892755508423,0.07363194972276688,0.03911246731877327,1.0053693056106567,0.08948658406734467,0.03921811282634735
7,0.6925528049468994,0.07125759869813919,0.03662997484207153,0.9757133722305298,0.08889295160770416,0.04010727256536484
8,0.6609421968460083,0.0694524273276329,0.0364052951335907,0.9756536483764648,0.08575158566236496,0.036968912929296494
9,0.663874089717865,0.06797350198030472,0.034779760986566544,0.9214552640914917,0.0819808840751648,0.03590811416506767
10,0.655816912651062,0.06659868359565735,0.03380785882472992,0.8944423794746399,0.08126654475927353,0.03654440864920616
11,0.6500495076179504,0.06540147960186005,0.032899003475904465,0.9134882092475891,0.08179234713315964,0.03611793369054794
12,0.6386142373085022,0.06334006041288376,0.03140934929251671,0.8655217885971069,0.07839687168598175,0.03512077033519745
13,0.6298524737358093,0.06288893520832062,0.03139627352356911,0.8548995852470398,0.0775984525680542,0.03485346958041191
14,0.6306874752044678,0.061544761061668396,0.030010417103767395,0.8563899993896484,0.07697629928588867,0.03415679186582565
15,0.6199607253074646,0.060841094702482224,0.02984309382736683,0.8572815656661987,0.07743269950151443,0.03456861898303032
16,0.6173600554466248,0.059860020875930786,0.02899201028048992,0.8356960415840149,0.07539808750152588,0.03361327573657036
17,0.6092416644096375,0.05882647633552551,0.028364354744553566,0.8607519865036011,0.07619740068912506,0.03315978869795799
18,0.607061505317688,0.05832662805914879,0.02797357179224491,0.9320214986801147,0.07905779778957367,0.032456718385219574
19,0.6090804934501648,0.05810854211449623,0.02765454538166523,0.8421226739883423,0.07363682240247726,0.0315307155251503
20,0.605726420879364,0.05705323442816734,0.026766924187541008,0.8156089782714844,0.07177670300006866,0.030996248126029968
21,0.5872572660446167,0.055790793150663376,0.026427967473864555,0.8118041753768921,0.07245383411645889,0.031863607466220856
22,0.602617084980011,0.056213926523923874,0.026083048433065414,0.8446927070617676,0.07411716878414154,0.03188253194093704
23,0.5816637873649597,0.054774124175310135,0.025690937414765358,0.8302080035209656,0.07278021425008774,0.03126981109380722
24,0.5746843218803406,0.053885798901319504,0.025151612237095833,0.805951714515686,0.07132627815008163,0.03102869912981987
25,0.5891852378845215,0.054261092096567154,0.024801811203360558,0.8037952184677124,0.07038713991641998,0.030197370797395706
26,0.5687772035598755,0.05284593254327774,0.02440709061920643,0.7954508066177368,0.07124529033899307,0.03147275000810623
27,0.5776923298835754,0.0530829131603241,0.02419830858707428,0.8213803172111511,0.07177624106407166,0.030707215890288353
28,0.5676335096359253,0.052082836627960205,0.023701148107647896,0.7891923785209656,0.07038766145706177,0.030928034335374832
29,0.567054808139801,0.05170910432934761,0.023356370627880096,0.8025720715522766,0.0702536553144455,0.030125055462121964
30,0.5652854442596436,0.051259469240903854,0.022995203733444214,0.8054271936416626,0.07146525382995605,0.031193900853395462
31,0.5665150284767151,0.051195669919252396,0.022869905456900597,0.788853645324707,0.06921698898077011,0.029774317517876625
32,0.5566301941871643,0.04992308095097542,0.022091606631875038,0.7814385294914246,0.06948665529489517,0.030414724722504616
33,0.5580677390098572,0.05031312257051468,0.02240975759923458,0.8107210397720337,0.07079023867845535,0.03025418519973755
34,0.5640078783035278,0.04984524846076965,0.021644843742251396,0.7766150236129761,0.06761136651039124,0.028780600056052208
35,0.5461872816085815,0.04896644502878189,0.021657098084688187,0.769569456577301,0.06747115403413773,0.028992677107453346
36,0.5536055564880371,0.04931897670030594,0.02163868583738804,0.7734116315841675,0.06684757769107819,0.028176989406347275
37,0.5458406805992126,0.04859818145632744,0.021306121721863747,0.7597224712371826,0.06600183993577957,0.028015706688165665
38,0.5432214736938477,0.047887302935123444,0.020726244896650314,0.7660104632377625,0.06780107319355011,0.02950054407119751
39,0.5447759628295898,0.047651585191488266,0.02041279897093773,0.7711488008499146,0.0680479109287262,0.029490485787391663
40,0.5339239835739136,0.04728682339191437,0.02059064619243145,0.8234248161315918,0.07064444571733475,0.029473209753632545
41,0.5472521781921387,0.047697655856609344,0.020335057750344276,0.7688066959381104,0.06669105589389801,0.02825072407722473
42,0.5304897427558899,0.04669095203280449,0.02016644924879074,0.7849453687667847,0.06834722310304642,0.02909996546804905
43,0.5404391884803772,0.04695053771138191,0.01992855779826641,0.74867182970047,0.06566840410232544,0.02823481336236
44,0.5271754264831543,0.04597831889986992,0.01961955614387989,0.76052325963974,0.06590716540813446,0.027880996465682983
45,0.5255941152572632,0.045435816049575806,0.019156141206622124,0.7673071026802063,0.06589308381080627,0.027527743950486183
46,0.5348870754241943,0.04614410549402237,0.019399739801883698,0.7498067617416382,0.0656934529542923,0.028203129768371582
47,0.5275492668151855,0.0454806312918663,0.019103145226836205,0.7394761443138123,0.06420425325632095,0.02723045088350773
48,0.525366485118866,0.04485132917761803,0.01858297735452652,0.7485789060592651,0.06730612367391586,0.029877185821533203
49,0.5197325348854065,0.044950321316719055,0.018963685259222984,0.7732337713241577,0.06865068525075912,0.029989000409841537
50,0.5241999626159668,0.044760677963495255,0.018550654873251915,0.8129259347915649,0.06829752027988434,0.027651244774460793
51,0.5139464139938354,0.04415740817785263,0.01846008002758026,0.7826798558235168,0.06703544408082962,0.02790144458413124
52,0.513490617275238,0.043731532990932465,0.018056998029351234,0.7510607838630676,0.06687363237142563,0.029320603236556053
53,0.5188815593719482,0.04380520060658455,0.017861124128103256,0.7526290416717529,0.06603111326694489,0.028399650007486343
54,0.5123353600502014,0.04362887889146805,0.018012098968029022,0.7379170656204224,0.06418909877538681,0.027293244376778603
55,0.5092079043388367,0.042921748012304306,0.017461353912949562,0.7452160120010376,0.06612513959407806,0.028864333406090736
56,0.5117896199226379,0.0432145930826664,0.017625082284212112,0.7335647344589233,0.06416630744934082,0.02748807705938816
57,0.5059268474578857,0.04272010922431946,0.017423758283257484,0.7701091766357422,0.06656830757856369,0.0280628502368927
58,0.5100284218788147,0.04252208396792412,0.01702066883444786,0.7349885702133179,0.06358090043067932,0.026831477880477905
59,0.5053932070732117,0.042713116854429245,0.017443448305130005,0.738049328327179,0.06404979526996613,0.027147334069013596
60,0.5053186416625977,0.04233146086335182,0.017065512016415596,0.7325427532196045,0.06594420969486237,0.02931707166135311
61,0.49932846426963806,0.04199952259659767,0.017033085227012634,0.726118266582489,0.06444836407899857,0.02814244106411934
62,0.5009037256240845,0.04188567027449608,0.016840483993291855,0.7284814715385437,0.0627385824918747,0.0263145063072443
63,0.49649131298065186,0.041366226971149445,0.016541678458452225,0.7299909591674805,0.06410267949104309,0.027603130787611008
64,0.5031026601791382,0.041755035519599915,0.016599927097558975,0.7247723340988159,0.0643642321228981,0.02812560833990574
65,0.5018085837364197,0.041371505707502365,0.01628107763826847,0.7425695657730103,0.0661032497882843,0.02897477149963379
66,0.5007944703102112,0.04121451452374458,0.016174767166376114,0.7270054221153259,0.06474440544843674,0.02839413844048977
67,0.4931080937385559,0.040725063532590866,0.016069673001766205,0.7659302949905396,0.0653006061911583,0.027004092931747437
68,0.4926943778991699,0.04061007499694824,0.015975385904312134,0.7216660976409912,0.06389062106609344,0.0278073251247406
69,0.4946815073490143,0.040866926312446594,0.016132904216647148,0.7179849743843079,0.06383894383907318,0.02793968841433525
70,0.496279776096344,0.04037993401288986,0.015565932728350163,0.7249246835708618,0.0628020241856575,0.026555785909295082
71,0.4892687499523163,0.04026579484343529,0.01580233685672283,0.7111426591873169,0.062431059777736664,0.02687392197549343
72,0.4902803599834442,0.0401175394654274,0.015603543259203434,0.7372368574142456,0.06427901983261108,0.02741716429591179
73,0.48389214277267456,0.03950618952512741,0.015311586670577526,0.7218960523605347,0.06463168561458588,0.028536874800920486
74,0.48451822996139526,0.03950285539031029,0.015276925638318062,0.7176188826560974,0.063683420419693,0.027802472934126854
75,0.48269253969192505,0.03934991732239723,0.015215280465781689,0.7163478136062622,0.06333793699741364,0.027520542964339256
76,0.4825819134712219,0.039506323635578156,0.015377246774733067,0.7077699303627014,0.06385272741317749,0.02846423164010048
77,0.4847446084022522,0.039531126618385315,0.015293912030756474,0.724906325340271,0.06362427026033401,0.027378955855965614
78,0.4796772599220276,0.03906921297311783,0.015085329301655293,0.7317181825637817,0.06351608783006668,0.026930179446935654
79,0.4803805351257324,0.038693830370903015,0.014674807898700237,0.7144012451171875,0.06566184759140015,0.02994179166853428
80,0.4820455014705658,0.03887712582945824,0.014774855226278305,0.7225452661514282,0.06508209556341171,0.02895483374595642
81,0.47614672780036926,0.03822486102581024,0.014417542144656181,0.7028709053993225,0.06310100853443146,0.027957450598478317
82,0.4808746576309204,0.039002981036901474,0.014959233812987804,0.7010762691497803,0.06206345558166504,0.027009641751646996
83,0.4736664295196533,0.03783470764756203,0.014151377603411674,0.7263869047164917,0.06527348607778549,0.028954148292541504
84,0.47607550024986267,0.03839448466897011,0.014590742066502571,0.6971088647842407,0.062498558312654495,0.027643103152513504
85,0.4778417646884918,0.038182105869054794,0.014290004037320614,0.7331709265708923,0.06363151967525482,0.026972973719239235
86,0.4732668995857239,0.03763850778341293,0.013975159265100956,0.7056596875190735,0.06320415437221527,0.02792116068303585
87,0.4711928963661194,0.03791786730289459,0.014358216896653175,0.7126824259757996,0.06252764165401459,0.02689352072775364
88,0.47257930040359497,0.03770103678107262,0.014072062447667122,0.7024824619293213,0.06211145967245102,0.026987338438630104
89,0.4740515649318695,0.03793870285153389,0.014236077666282654,0.6944261789321899,0.0612461194396019,0.026524806395173073
90,0.46768420934677124,0.03717895597219467,0.013794712722301483,0.7231351137161255,0.06279498338699341,0.026638224720954895
91,0.46575453877449036,0.0373208187520504,0.014033100567758083,0.6958431005477905,0.06212073564529419,0.027328571304678917
92,0.46680960059165955,0.03713050112128258,0.01378999836742878,0.6899551749229431,0.06123550608754158,0.026737749576568604
93,0.4665882885456085,0.03714486584067345,0.013815434649586678,0.7521747350692749,0.0652964636683464,0.027687732130289078
