epoch,bur_vol_loss,loss,spin_loss,val_bur_vol_loss,val_loss,val_spin_loss
0,2.3173279762268066,0.2342337816953659,0.11836717277765274,1.134422779083252,0.11967392265796661,0.06295279413461685
1,0.8095544576644897,0.10144144296646118,0.0609637051820755,1.035536766052246,0.10443039983510971,0.05265357345342636
2,0.7692431807518005,0.09054358303546906,0.05208145081996918,1.0134918689727783,0.10005577653646469,0.049381159245967865
3,0.7392687797546387,0.08489171415567398,0.04792827367782593,1.0025807619094849,0.09647966921329498,0.04635064676403999
4,0.7219159007072449,0.08071353286504745,0.04461773857474327,0.9969288110733032,0.09232711791992188,0.04248065873980522
5,0.6951038837432861,0.07688798755407333,0.04213280975818634,0.9297655820846558,0.08639727532863617,0.0399089977145195
6,0.687112033367157,0.07460463792085648,0.040249112993478775,0.9736407995223999,0.08940738439559937,0.04072532802820206
7,0.6860594749450684,0.07290425896644592,0.03860129043459892,0.8938843607902527,0.08249928802251816,0.03780507296323776
8,0.6746257543563843,0.07045099139213562,0.03671965375542641,0.8917625546455383,0.08347287774085999,0.038884758949279785
9,0.6585869193077087,0.06949697434902191,0.036567654460668564,0.9080456495285034,0.08290702849626541,0.037504732608795166
10,0.6654489040374756,0.06785064935684204,0.034578222781419754,0.8932259678840637,0.08348032832145691,0.03881903737783432
11,0.6434524059295654,0.0663771778345108,0.03420459106564522,0.8644609451293945,0.07965542376041412,0.036432377994060516
12,0.6335393786430359,0.06441093236207962,0.03273392841219902,0.86976158618927,0.07860538363456726,0.035117294639348984
13,0.6303935647010803,0.06369001418352127,0.03217030689120293,0.8459340929985046,0.0773315578699112,0.03503485769033432
14,0.6235421895980835,0.06269656121730804,0.03151948004961014,0.859848141670227,0.07713250815868378,0.03414008766412735
15,0.6412435173988342,0.06257797032594681,0.030515797436237335,0.9334417581558228,0.0804416686296463,0.03376958146691322
16,0.6195771098136902,0.0609411746263504,0.02996230311691761,0.8348661661148071,0.07659658789634705,0.03485330194234848
17,0.6052998900413513,0.06003963574767113,0.029774686321616173,0.847245991230011,0.07597222179174423,0.033609937876462936
18,0.6141657829284668,0.05950077995657921,0.0287924874573946,0.8265889286994934,0.07537038624286652,0.03404093533754349
19,0.5992207527160645,0.05816906318068504,0.02820797637104988,0.8467473983764648,0.0746043249964714,0.032266952097415924
20,0.5984355807304382,0.057914745062589645,0.027992991730570793,0.8338845372200012,0.07441411167383194,0.03271986171603203
21,0.6000028848648071,0.057453449815511703,0.02745334431529045,0.8225325345993042,0.07387106120586395,0.032744452357292175
22,0.599979043006897,0.05713118612766266,0.02713220752775669,0.821633517742157,0.07300760596990585,0.03192594647407532
23,0.5914507508277893,0.05588516592979431,0.026312636211514473,0.8083637356758118,0.07250380516052246,0.03208561986684799
24,0.5946905612945557,0.05578691512346268,0.026052391156554222,0.9551898837089539,0.08010464906692505,0.032345131039619446
25,0.5814651846885681,0.05475929006934166,0.025686027482151985,0.8214157819747925,0.07209649682044983,0.03102569282054901
26,0.5787674188613892,0.05420880764722824,0.02527041733264923,0.7931539416313171,0.0701759085059166,0.03051820956170559
27,0.5762917399406433,0.053599368780851364,0.02478477917611599,0.8154595494270325,0.07094230502843857,0.030169328674674034
28,0.573087751865387,0.05321667343378067,0.024562282487750053,1.061674952507019,0.08495542407035828,0.031871672719717026
29,0.5761488676071167,0.053190678358078,0.02438318356871605,0.7920879125595093,0.06938007473945618,0.02977568842470646
30,0.5716732740402222,0.052270300686359406,0.02368662692606449,0.7950089573860168,0.06964633613824844,0.029895881190896034
31,0.5634845495223999,0.05185920000076294,0.023684974759817123,0.8201497793197632,0.07233929634094238,0.03133181482553482
32,0.5608737468719482,0.05126341059803963,0.02321968413889408,0.851805567741394,0.07358019798994064,0.03098992630839348
33,0.5574375987052917,0.05058794096112251,0.02271607145667076,0.7878707051277161,0.06945575028657913,0.030062222853302956
34,0.560805082321167,0.051300231367349625,0.023259982466697693,0.800407886505127,0.07141996920108795,0.03139958903193474
35,0.5543700456619263,0.050001293420791626,0.022282766178250313,0.778287947177887,0.06884434074163437,0.02992994152009487
36,0.551863968372345,0.049420684576034546,0.02182743512094021,0.7754048109054565,0.06833137571811676,0.0295611172914505
37,0.5511584281921387,0.049658626317977905,0.02210068516433239,0.7641469836235046,0.06724957376718521,0.029042217880487442
38,0.5491165518760681,0.04948926717042923,0.022033467888832092,0.7571512460708618,0.06761109828948975,0.02975352481007576
39,0.5419922471046448,0.0483318567276001,0.0212322436273098,0.7627825140953064,0.06729083508253098,0.02915169857442379
40,0.54239422082901,0.0485924668610096,0.021472765132784843,0.7758811712265015,0.06868313252925873,0.029889076948165894
41,0.5509280562400818,0.04851542413234711,0.020969001576304436,0.7759522199630737,0.07013658434152603,0.03133896738290787
