epoch,bur_vol_loss,loss,spin_loss,val_bur_vol_loss,val_loss,val_spin_loss
0,1.9223008155822754,0.22240431606769562,0.12628914415836334,1.2471320629119873,0.1275802105665207,0.06522361189126968
1,0.8193814158439636,0.10251790285110474,0.061548784375190735,1.0856850147247314,0.10843654721975327,0.05415229871869087
2,0.7697287201881409,0.09151085466146469,0.053024470806121826,1.04787015914917,0.1014082059264183,0.049014706164598465
3,0.7342373728752136,0.08492324501276016,0.048211321234703064,0.9707557559013367,0.09386496245861053,0.04532719403505325
4,0.7145041227340698,0.0809260830283165,0.045200854539871216,0.9402443170547485,0.08943255245685577,0.04242035374045372
5,0.7113345861434937,0.07788783311843872,0.04232107102870941,0.9296199083328247,0.08653061091899872,0.04004961997270584
6,0.6803441643714905,0.07501104474067688,0.040993832051754,0.9104050397872925,0.086357481777668,0.04083722457289696
7,0.6777242422103882,0.0726374164223671,0.03875124081969261,0.9596179127693176,0.08691150695085526,0.038930606096982956
8,0.6675867438316345,0.0708465501666069,0.03746722266077995,0.9035075306892395,0.08288881182670593,0.0377134345471859
9,0.6600599884986877,0.06873945146799088,0.03573642298579216,1.0188982486724854,0.08864585310220718,0.037700943648815155
10,0.6564463973045349,0.06813220679759979,0.035309914499521255,0.8793185353279114,0.07955723255872726,0.035591304302215576
11,0.647568941116333,0.06633568555116653,0.03395719453692436,0.8981611132621765,0.08230037242174149,0.037392307072877884
12,0.6350138783454895,0.06491335481405258,0.03316265344619751,0.885865330696106,0.07841508090496063,0.0341218039393425
13,0.6405870914459229,0.06504500657320023,0.0330156609416008,0.8883960843086243,0.07853709161281586,0.03411729261279106
14,0.650218665599823,0.0640840008854866,0.031573083251714706,0.8490050435066223,0.07637616991996765,0.03392592445015907
15,0.6153136491775513,0.06110234186053276,0.030336642637848854,0.8529761433601379,0.0754728764295578,0.0328240804374218
16,0.617884635925293,0.061542727053165436,0.030648423358798027,0.858566164970398,0.07572399079799652,0.03279566764831543
17,0.6232369542121887,0.06108689308166504,0.029925085604190826,0.8357523083686829,0.07504866272211075,0.033261049538850784
18,0.6077059507369995,0.05915633589029312,0.0287710502743721,0.8395430445671082,0.0739578977227211,0.03198074921965599
19,0.5994740724563599,0.05840610712766647,0.02843240462243557,0.8708561062812805,0.07636876404285431,0.032825957983732224
20,0.6025391221046448,0.058232683688402176,0.02810566872358322,0.8120538592338562,0.07230240106582642,0.03169970214366913
21,0.604403018951416,0.05784843489527702,0.027628280222415924,0.8182689547538757,0.07219789922237396,0.03128443658351898
22,0.5871543884277344,0.05619632825255394,0.026838593184947968,0.8361204266548157,0.0728512555360794,0.031045233830809593
23,0.5907171964645386,0.05643124133348465,0.02689540944993496,0.8396280407905579,0.07437843084335327,0.032397035509347916
24,0.5901240706443787,0.0559481680393219,0.026441970840096474,0.9906819462776184,0.08011157810688019,0.03057747706770897
25,0.5763654708862305,0.05463848263025284,0.025820210576057434,0.7999488115310669,0.07034093886613846,0.030343487858772278
26,0.5824128985404968,0.054602887481451035,0.02548222616314888,0.8286096453666687,0.07219773530960083,0.030767256394028664
27,0.5807620286941528,0.05408064275979996,0.025042569264769554,0.8972959518432617,0.07492317259311676,0.030058369040489197
28,0.5714598894119263,0.053166743367910385,0.024593783542513847,0.7873237729072571,0.06890270113945007,0.02953653410077095
29,0.5729243755340576,0.053050655871629715,0.024404412135481834,0.8018814325332642,0.06936883926391602,0.029274767264723778
30,0.5649881958961487,0.05247901752591133,0.024229586124420166,0.7806404232978821,0.06807772815227509,0.02904570661485195
31,0.5693271160125732,0.05201059207320213,0.02354421839118004,0.7796677350997925,0.06836375594139099,0.029380356892943382
32,0.5567994117736816,0.051275599747896194,0.023435600101947784,0.7954717874526978,0.06954717636108398,0.02977358177304268
33,0.565378725528717,0.05110205337405205,0.022833116352558136,0.7742612957954407,0.06764335930347443,0.02893030270934105
34,0.5544576048851013,0.051010724157094955,0.023287823423743248,0.7952074408531189,0.0689849928021431,0.02922462299466133
35,0.5488296747207642,0.050179775804281235,0.02273830957710743,0.7896328568458557,0.06937100738286972,0.029889360070228577
36,0.5543867349624634,0.04979808256030083,0.0220787450671196,0.7772723436355591,0.06970299780368805,0.030839379876852036
37,0.5534300208091736,0.04974905028939247,0.022077538073062897,0.766243577003479,0.06736578047275543,0.029053589329123497
38,0.5466073155403137,0.04915279150009155,0.02182243950664997,0.7829752564430237,0.06687472760677338,0.02772597037255764
39,0.5491209030151367,0.04900159314274788,0.021545546129345894,0.7853549718856812,0.06859957426786423,0.02933182753622532
40,0.5387508273124695,0.048093102872371674,0.02115553431212902,0.7610478401184082,0.06718318164348602,0.029130782932043076
41,0.5450352430343628,0.04817931726574898,0.020927568897604942,0.7532728910446167,0.06497620791196823,0.027312565594911575
42,0.5399773120880127,0.04769377410411835,0.020694922655820847,0.7622900009155273,0.06666287034749985,0.028548363596200943
43,0.5368539690971375,0.047909919172525406,0.021067224442958832,0.7654924392700195,0.06691209226846695,0.028637465089559555
44,0.5349324345588684,0.046804722398519516,0.020058095455169678,0.795106053352356,0.06748447567224503,0.02772916480898857
45,0.5346693992614746,0.04697873815894127,0.02024523913860321,0.744303822517395,0.0645965039730072,0.02738131210207939
46,0.5326172709465027,0.046661850064992905,0.02003099024295807,0.7901366949081421,0.06814148277044296,0.02863464690744877
47,0.5244386196136475,0.04578400403261185,0.019562048837542534,0.7454404830932617,0.06578327715396881,0.028511255979537964
