epoch,bur_vol_loss,loss,spin_loss,val_bur_vol_loss,val_loss,val_spin_loss
81,0.46369069814682007,0.03911449760198593,0.01592995785176754,0.5818161964416504,0.05175955966114998,0.022668752819299698
82,0.4712773561477661,0.03940354287624359,0.015839597210288048,0.5972918272018433,0.052601784467697144,0.022737199440598488
83,0.4614492952823639,0.038878023624420166,0.015805570408701897,0.5998063683509827,0.05223798006772995,0.022247666493058205
84,0.4607897698879242,0.03882616385817528,0.015786608681082726,0.6274447441101074,0.05380777642130852,0.022435544058680534
85,0.4647091329097748,0.03892671316862106,0.015691285952925682,0.6106611490249634,0.05301423743367195,0.022481177002191544
86,0.46001407504081726,0.038703933358192444,0.015703218057751656,0.5738581418991089,0.050202321261167526,0.02150942012667656
87,0.46589383482933044,0.03889142721891403,0.015596753917634487,0.5717202425003052,0.05199538916349411,0.023409385234117508
88,0.4606429636478424,0.03869656100869179,0.015664368867874146,0.6001200079917908,0.05286930873990059,0.022863298654556274
89,0.4655556082725525,0.03884686529636383,0.01556907594203949,0.5713183879852295,0.052083276212215424,0.023517347872257233
90,0.4594922661781311,0.038408003747463226,0.015433433465659618,0.5780636668205261,0.0508560836315155,0.021952899172902107
91,0.461981862783432,0.03859709948301315,0.015497981570661068,0.6173631548881531,0.05638789013028145,0.025519734248518944
92,0.4619045555591583,0.038543060421943665,0.015447810292243958,0.5928708910942078,0.05257723852992058,0.022933701053261757
93,0.4584815502166748,0.03837514668703079,0.015451083891093731,0.6373781561851501,0.055500589311122894,0.023631688207387924
94,0.4589148759841919,0.03827724605798721,0.015331553295254707,0.6072956323623657,0.05363137647509575,0.023266594856977463
95,0.45767930150032043,0.038270171731710434,0.015386229380965233,0.6393623352050781,0.05649711564183235,0.024528998881578445
96,0.45602118968963623,0.03807267174124718,0.015271570533514023,0.5780608057975769,0.051897626370191574,0.022994598373770714
97,0.46088701486587524,0.0382390171289444,0.015194651670753956,0.5898482799530029,0.05345100164413452,0.023958580568432808
98,0.4564477205276489,0.038064904510974884,0.015242490917444229,0.599064290523529,0.05257842689752579,0.022625207901000977
99,0.45565956830978394,0.03793863579630852,0.015155685134232044,0.6357916593551636,0.05447852611541748,0.02268894389271736
100,0.45889487862586975,0.03816003352403641,0.015215238556265831,0.5562334060668945,0.05148755759000778,0.023675886914134026
101,0.4571703374385834,0.038021426647901535,0.015162916854023933,0.5838756561279297,0.052517324686050415,0.02332353964447975
102,0.4560409188270569,0.03780137002468109,0.01499928068369627,0.5676800012588501,0.05115848034620285,0.0227744709700346
103,0.4530597925186157,0.03768347203731537,0.015030491165816784,0.6103031635284424,0.05405045300722122,0.023535294458270073
104,0.45845046639442444,0.037928905338048935,0.01500639971345663,0.5742403268814087,0.051788341253995895,0.02307632565498352
105,0.4544505476951599,0.03770254924893379,0.014980008825659752,0.5876216292381287,0.05157585069537163,0.02219477668404579
106,0.4557994306087494,0.037699099630117416,0.014909151941537857,0.5834940671920776,0.051306433975696564,0.022131728008389473
107,0.4532705545425415,0.03746654838323593,0.014803048223257065,0.5677517652511597,0.051813315600156784,0.023425716906785965
108,0.4516160190105438,0.03748532757163048,0.014904523268342018,0.576001763343811,0.052383821457624435,0.023583736270666122
109,0.45313969254493713,0.037469446659088135,0.014812472276389599,0.5698438882827759,0.052100758999586105,0.023608557879924774
110,0.4500754475593567,0.03723963350057602,0.014735829085111618,0.5547711253166199,0.05101380497217178,0.02327524498105049
111,0.45376884937286377,0.037526316940784454,0.014837860129773617,0.5753703117370605,0.05165856331586838,0.02289004437625408
112,0.453142374753952,0.03733329102396965,0.014676184393465519,0.5639688968658447,0.05113326385617256,0.022934826090931892
113,0.44976717233657837,0.037274040281772614,0.014785712584853172,0.5691584944725037,0.052204154431819916,0.023746224120259285
114,0.44653981924057007,0.03706919774413109,0.014742239378392696,0.6022881865501404,0.05359391123056412,0.023479508236050606
115,0.45148664712905884,0.03725190833210945,0.014677610248327255,0.5958420038223267,0.0526759997010231,0.02288389950990677
116,0.4489094913005829,0.03700903430581093,0.014563542790710926,0.5616454482078552,0.05183198302984238,0.023749718442559242
117,0.451203852891922,0.03718717396259308,0.014627018943428993,0.5686303377151489,0.05122321844100952,0.022791704162955284
118,0.4507574141025543,0.0371706560254097,0.014632769860327244,0.5873917937278748,0.053562749177217484,0.02419314906001091
119,0.44664135575294495,0.036874618381261826,0.014542569406330585,0.5677539110183716,0.051587242633104324,0.023199547082185745
120,0.4503070116043091,0.03708420693874359,0.014568810351192951,0.5940006971359253,0.052766792476177216,0.023066755384206772
121,0.4458749294281006,0.03681628406047821,0.014522525481879711,0.5606439113616943,0.05119128152728081,0.023159082978963852
122,0.4491345286369324,0.03688925877213478,0.01443251222372055,0.5758829712867737,0.05139453336596489,0.022600380703806877
123,0.4508824348449707,0.037029750645160675,0.014485612511634827,0.563005268573761,0.05217468738555908,0.024024423211812973
124,0.44747424125671387,0.03674475476145744,0.014371088705956936,0.5600355267524719,0.05167025327682495,0.023668471723794937
125,0.44464266300201416,0.03664092719554901,0.014408765360713005,0.5622717142105103,0.05077836662530899,0.022664785385131836
126,0.446590393781662,0.03667183965444565,0.01434240397065878,0.5869141221046448,0.052625708281993866,0.023280000314116478
127,0.44855043292045593,0.036828722804784775,0.014401224441826344,0.5566900968551636,0.05173557251691818,0.023901067674160004
128,0.4480181634426117,0.03675299510359764,0.014352051541209221,0.5996553897857666,0.053533535450696945,0.023550767451524734
129,0.44660288095474243,0.036672335118055344,0.014342195354402065,0.5988320708274841,0.0524282269179821,0.022486623376607895
130,0.4456632733345032,0.03652488440275192,0.01424169261008501,0.6028268933296204,0.05297432467341423,0.022832978516817093
131,0.4452195167541504,0.036513619124889374,0.014252670109272003,0.569369912147522,0.051637642085552216,0.023169150575995445
132,0.44550392031669617,0.03653251379728317,0.014257327653467655,0.5812891125679016,0.051923155784606934,0.02285870909690857
133,0.4446016848087311,0.03645477071404457,0.01422474067658186,0.5642622113227844,0.05165582895278931,0.02344273030757904
134,0.4431840777397156,0.036309946328401566,0.014150735922157764,0.583491861820221,0.05199599266052246,0.022821396589279175
135,0.4440010190010071,0.03645508363842964,0.014255045913159847,0.5872781872749329,0.05171574279665947,0.022351836785674095
136,0.4458979070186615,0.03639867156744003,0.014103704132139683,0.562019407749176,0.05082352086901665,0.022722557187080383
137,0.4431503713130951,0.03622462600469589,0.014067056588828564,0.5964310169219971,0.052669692784547806,0.022848140448331833
138,0.44431957602500916,0.03632006049156189,0.014104105532169342,0.5562509298324585,0.0510738268494606,0.023261280730366707
139,0.4426577091217041,0.03624361380934715,0.014110754244029522,0.5563291311264038,0.04980764538049698,0.021991189569234848
140,0.4446641504764557,0.03622531518340111,0.013992090709507465,0.5645518898963928,0.05073755234479904,0.022509967908263206
141,0.44313281774520874,0.03618908300995827,0.01403249055147171,0.5582596659660339,0.05144580081105232,0.023532815277576447
142,0.44046854972839355,0.03595306724309921,0.013929592445492744,0.5823818445205688,0.05194173380732536,0.022822633385658264
143,0.44199448823928833,0.036093492060899734,0.013993785716593266,0.5852898359298706,0.05319950729608536,0.02393501251935959
144,0.44299378991127014,0.03610618785023689,0.013956474140286446,0.5546715259552002,0.0499308742582798,0.022197306156158447
145,0.44174715876579285,0.03598164767026901,0.013894314877688885,0.5656182169914246,0.05113190412521362,0.022850992158055305
146,0.44171375036239624,0.036056872457265854,0.013971186242997646,0.5530297160148621,0.05112387612462044,0.023472392931580544
147,0.44029662013053894,0.03585391119122505,0.013839056715369225,0.5454599857330322,0.050746917724609375,0.023473916575312614
148,0.43900197744369507,0.03587077558040619,0.013920658268034458,0.6090614795684814,0.05356182903051376,0.02310876175761223
149,0.4436175227165222,0.03599591925740242,0.013815028592944145,0.5837413668632507,0.05289527028799057,0.023708201944828033
150,0.4365299344062805,0.03561340272426605,0.013786884024739265,0.5248976945877075,0.0501667782664299,0.02392188087105751
151,0.4419171214103699,0.035952236503362656,0.013856359757483006,0.587238073348999,0.053039200603961945,0.023677291348576546
152,0.43858209252357483,0.03562501072883606,0.013695908710360527,0.5785455107688904,0.05173312500119209,0.022805843502283096
153,0.4379411041736603,0.03563745692372322,0.013740391470491886,0.5411038994789124,0.04995831847190857,0.02290312387049198
154,0.4383974075317383,0.03567487746477127,0.01375502347946167,0.5797798037528992,0.051040299236774445,0.022051304578781128
155,0.4379725754261017,0.03561941534280777,0.013720743358135223,0.5678231716156006,0.05153784155845642,0.02314668893814087
156,0.4395262598991394,0.035678282380104065,0.013702024705708027,0.560185968875885,0.05249597877264023,0.024486685171723366
157,0.4388284981250763,0.03557825833559036,0.013636769726872444,0.5384007692337036,0.05062893033027649,0.02370888739824295
158,0.43907254934310913,0.03561021387577057,0.013656561262905598,0.5626971125602722,0.052200835198163986,0.024065986275672913
159,0.43778204917907715,0.03562253341078758,0.0137333944439888,0.5899530649185181,0.05304891616106033,0.02355126664042473
160,0.4367295801639557,0.0354556106030941,0.01361912116408348,0.5747451186180115,0.051105350255966187,0.02236809954047203
161,0.4397895336151123,0.03561018407344818,0.013620780780911446,0.5772904753684998,0.05194181203842163,0.023077290505170822
162,0.43590256571769714,0.03541507199406624,0.013619850389659405,0.5746523141860962,0.05187143757939339,0.02313881739974022
163,0.43742987513542175,0.03540261462330818,0.013531172648072243,0.5526403188705444,0.05181261897087097,0.024180611595511436
164,0.4346763491630554,0.035294048488140106,0.013560223393142223,0.5448707938194275,0.050172071903944016,0.022928530350327492
165,0.43697765469551086,0.03544717654585838,0.013598276302218437,0.5415083765983582,0.04961781948804855,0.022542402148246765
166,0.43676552176475525,0.035313189029693604,0.013474931009113789,0.5625013113021851,0.05165235325694084,0.02352728135883808
167,0.43673717975616455,0.03534381091594696,0.013506957329809666,0.5670005083084106,0.05140114575624466,0.023051105439662933
168,0.4358411133289337,0.03533061593770981,0.01353857945650816,0.5514832735061646,0.050037991255521774,0.022463832050561905
169,0.4341185688972473,0.035219404846429825,0.013513476587831974,0.5620256662368774,0.051574308425188065,0.023473022505640984
170,0.4345121681690216,0.035200878977775574,0.013475260697305202,0.5592557191848755,0.05177783966064453,0.02381504699587822
171,0.43536126613616943,0.035198986530303955,0.013430951163172722,0.5574048161506653,0.05064793676137924,0.022777698934078217
172,0.4353133738040924,0.035195644944906235,0.013429971411824226,0.5829557180404663,0.05239366739988327,0.023245878517627716
173,0.4366642236709595,0.03522795811295509,0.013394759967923164,0.5682148933410645,0.05126236006617546,0.02285161428153515
174,0.430752158164978,0.0349857471883297,0.013448107987642288,0.5468581318855286,0.05075909569859505,0.02341618575155735
175,0.42980441451072693,0.03483401983976364,0.013343825936317444,0.5564566254615784,0.05104260519146919,0.023219769820570946
176,0.4377315044403076,0.03529650717973709,0.013409941457211971,0.5740352272987366,0.05181364342570305,0.023111887276172638
177,0.431778222322464,0.034932371228933334,0.013343450613319874,0.53984534740448,0.0501205138862133,0.023128241300582886
178,0.43103986978530884,0.03486184775829315,0.013309857808053493,0.5572335124015808,0.0513661727309227,0.023504499346017838
179,0.4361036717891693,0.0351267009973526,0.013321535661816597,0.5481944680213928,0.05170537158846855,0.024295654147863388
180,0.4324130713939667,0.03489066660404205,0.013269987888634205,0.5362616777420044,0.04989667981863022,0.023083599284291267
181,0.43315833806991577,0.03508463501930237,0.013426736928522587,0.538676917552948,0.0498175248503685,0.02288367785513401
182,0.4345901608467102,0.03498174995183945,0.013252241536974907,0.5656454563140869,0.05063388869166374,0.022351622581481934
183,0.43135303258895874,0.034739501774311066,0.013171842321753502,0.5594969987869263,0.05130887031555176,0.023334015160799026
184,0.4353388249874115,0.0350966602563858,0.013329712674021721,0.5619948506355286,0.05146245285868645,0.023362714797258377
185,0.43240073323249817,0.03484001010656357,0.013219938613474369,0.5749198794364929,0.05232997611165047,0.023583993315696716
186,0.43131542205810547,0.034847818315029144,0.013282066211104393,0.5589094161987305,0.050664085894823074,0.022718604654073715
187,0.4303128719329834,0.03470534458756447,0.013189714401960373,0.5398185849189758,0.05023683235049248,0.023245900869369507
188,0.4317382574081421,0.034792475402355194,0.013205545954406261,0.5684455037117004,0.051156871020793915,0.02273460105061531
189,0.42975515127182007,0.03470568731427193,0.013217907398939133,0.5520055294036865,0.050120316445827484,0.022520044818520546
190,0.43455034494400024,0.03491515293717384,0.013187619857490063,0.5466166734695435,0.05069397762417793,0.02336314134299755
191,0.43297985196113586,0.034716445952653885,0.013067465275526047,0.5642852187156677,0.05149415135383606,0.023279894143342972
192,0.42771968245506287,0.03462753817439079,0.013241552747786045,0.5530461072921753,0.05182737112045288,0.024175072088837624
193,0.42957156896591187,0.03445369005203247,0.012975073419511318,0.5690300464630127,0.05190877243876457,0.02345726452767849
194,0.4286806881427765,0.034544698894023895,0.013110669329762459,0.5499123334884644,0.05081500485539436,0.02331937663257122
195,0.4304388761520386,0.03464210778474808,0.013120191171765327,0.5707305073738098,0.05149145796895027,0.022954940795898438
196,0.43324586749076843,0.03474797308444977,0.013085738755762577,0.5556700229644775,0.05092456936836243,0.02314106561243534
197,0.4322460889816284,0.03460324928164482,0.012990965507924557,0.5800155401229858,0.051958054304122925,0.022957267239689827
198,0.43000316619873047,0.034590866416692734,0.013090710155665874,0.5629991888999939,0.052299417555332184,0.024149451404809952
199,0.4314708113670349,0.034603409469127655,0.013029891066253185,0.5669861435890198,0.05233552306890488,0.02398623153567314
200,0.432574599981308,0.03461930528283119,0.012990536168217659,0.5623503923416138,0.05183485895395279,0.02371733821928501
201,0.43020644783973694,0.034606702625751495,0.013096385635435581,0.5526171922683716,0.0515221431851387,0.023891281336545944
202,0.4273623526096344,0.034274592995643616,0.012906509451568127,0.5657609701156616,0.051051218062639236,0.022763162851333618
203,0.4282548725605011,0.034511420875787735,0.01309863943606615,0.5571051836013794,0.05080405995249748,0.022948795929551125
204,0.4270627498626709,0.03426492214202881,0.012911670841276646,0.5514175891876221,0.050961196422576904,0.02339031547307968
205,0.4269663095474243,0.03428468480706215,0.012936359271407127,0.5514264702796936,0.05071486905217171,0.023143544793128967
206,0.42838025093078613,0.03435184806585312,0.012932836078107357,0.5402733683586121,0.049383025616407394,0.022369341924786568
207,0.4292890429496765,0.03444065526127815,0.012976210564374924,0.5465598702430725,0.049777060747146606,0.022449064999818802
208,0.42765921354293823,0.03437308594584465,0.01299011055380106,0.5641524791717529,0.05248474329710007,0.024277126416563988
209,0.42813125252723694,0.03428630158305168,0.012879788875579834,0.5635677576065063,0.051430247724056244,0.023251857608556747
210,0.4277224838733673,0.034237317740917206,0.012851198203861713,0.5496408343315125,0.050494104623794556,0.023012060672044754
211,0.4256752133369446,0.034177884459495544,0.012894127517938614,0.5570424795150757,0.05221915245056152,0.024367021396756172
212,0.42886391282081604,0.03431440517306328,0.01287118811160326,0.5564286112785339,0.04972020536661148,0.021898776292800903
213,0.4267165958881378,0.03415356203913689,0.012817692942917347,0.5523326992988586,0.05078630521893501,0.023169662803411484
214,0.4260253608226776,0.034191206097602844,0.012889917008578777,0.5469221472740173,0.05159357190132141,0.024247467517852783
215,0.42322400212287903,0.034007783979177475,0.01284660305827856,0.5711531639099121,0.052000921219587326,0.023443259298801422
216,0.42666923999786377,0.03419437259435654,0.012860864400863647,0.5353631973266602,0.04959968850016594,0.02283153496682644
217,0.42516154050827026,0.03402930498123169,0.01277122087776661,0.544847846031189,0.051928985863924026,0.024686593562364578
218,0.42901191115379333,0.03429178521037102,0.01284115668386221,0.5601895451545715,0.05177782103419304,0.0237683467566967
219,0.4269197881221771,0.03415878862142563,0.012812763452529907,0.5874330997467041,0.053092025220394135,0.02372036688029766
220,0.4248713254928589,0.0340394601225853,0.012795894406735897,0.5636927485466003,0.05155426263809204,0.023369625210762024
221,0.42502203583717346,0.03402378410100937,0.012772703543305397,0.5560727715492249,0.05123577266931534,0.023432131856679916
222,0.4237881600856781,0.033927805721759796,0.012738448567688465,0.5418663620948792,0.05031974986195564,0.023226425051689148
223,0.4251748025417328,0.03408835083246231,0.012829646468162537,0.5681866407394409,0.05188149958848953,0.02347216196358204
224,0.42802879214286804,0.034148920327425,0.012747450731694698,0.5443093180656433,0.050903670489788055,0.023688213899731636
225,0.42439383268356323,0.033932365477085114,0.012712690979242325,0.5404227375984192,0.05203428119421005,0.025013145059347153
226,0.42382174730300903,0.03390521556138992,0.012714111246168613,0.5481024980545044,0.05020400881767273,0.022798892110586166
227,0.4231661260128021,0.03387601301074028,0.0127177182585001,0.5499431490898132,0.051228128373622894,0.02373097650706768
228,0.4242987334728241,0.03406130149960518,0.01284642145037651,0.5417439341545105,0.04965013638138771,0.022562939673662186
229,0.4245539605617523,0.03383535519242287,0.012607724405825138,0.5492476224899292,0.05053132027387619,0.023068945854902267
230,0.4237551689147949,0.03389127925038338,0.012703489512205124,0.5459573864936829,0.05113068222999573,0.023832816630601883
231,0.42525970935821533,0.033929623663425446,0.012666644528508186,0.5519126653671265,0.05116135627031326,0.02356572262942791
232,0.42421478033065796,0.0339292474091053,0.01271852571517229,0.5505025386810303,0.05321145057678223,0.02568632923066616
233,0.4243710935115814,0.033829398453235626,0.012610848061740398,0.557658314704895,0.05305538699030876,0.02517247200012207
234,0.4255654811859131,0.03391772508621216,0.012639454565942287,0.5719588994979858,0.0509890615940094,0.022391121834516525
235,0.4249141216278076,0.0338873527944088,0.01264161802828312,0.5803968906402588,0.0528411865234375,0.02382134646177292
236,0.4224776327610016,0.033845819532871246,0.012721985578536987,0.5450918674468994,0.050944168120622635,0.023689569905400276
237,0.4239116311073303,0.03375367447733879,0.01255809050053358,0.5687756538391113,0.05256755277514458,0.024128764867782593
238,0.4200890064239502,0.033507220447063446,0.012502755969762802,0.5426021814346313,0.051851607859134674,0.024721497669816017
239,0.4228721857070923,0.033828601241111755,0.012684994377195835,0.5502665638923645,0.05187993124127388,0.024366606026887894
240,0.42416104674339294,0.0337303951382637,0.012522375211119652,0.5744232535362244,0.05227033048868179,0.023549161851406097
241,0.4241389036178589,0.0338432677090168,0.012636341154575348,0.560359001159668,0.05235845968127251,0.024340501055121422
242,0.4203755557537079,0.03361646458506584,0.012597672641277313,0.5562728047370911,0.05264925956726074,0.024835627526044846
243,0.42405471205711365,0.03377702459692955,0.012574242427945137,0.5504554510116577,0.05188368633389473,0.02436092123389244
244,0.4235464036464691,0.033789556473493576,0.012612232007086277,0.5674907565116882,0.052551232278347015,0.0241767056286335
245,0.42202091217041016,0.03356907516717911,0.012468095868825912,0.55381178855896,0.0510394461452961,0.02334885112941265
246,0.4231903851032257,0.03366752341389656,0.012508035637438297,0.55728679895401,0.05187828093767166,0.024013951420783997
247,0.42270225286483765,0.03367748484015465,0.01254227478057146,0.5732319355010986,0.052425317466259,0.023763718083500862
248,0.42098984122276306,0.03356984630227089,0.012520375661551952,0.5436013340950012,0.05131370946764946,0.024133654311299324
